otu	statistic	p.value	parameter	method	C	1RM1	M1	p.value.adj
Lachnospiraceae (OTU 86)	5.632113821138213	0.059841438256533035	2	Kruskal-Wallis rank sum test	0.001	0	5e-4	0.4393054301465036
Lachnospiraceae (OTU 110)	5.528761061946907	0.06301512317675256	2	Kruskal-Wallis rank sum test	0.0015	0	0	0.4393054301465036
Bacteroides (OTU 1)	2.6894645941278044	0.26060946444134403	2	Kruskal-Wallis rank sum test	0.001	0.11	0.20900000000000002	0.49320100904302977
Enterobacteriaceae (OTU 2)	5.1374014113740145	0.07663505225315259	2	Kruskal-Wallis rank sum test	0.0055	5e-4	0	0.49320100904302977
Lachnospiraceae (OTU 4)	3.4258109040717715	0.18034105839593145	2	Kruskal-Wallis rank sum test	0.0635	0.0095	0.0225	0.49320100904302977
Lachnospiraceae (OTU 11)	4.183176100628928	0.12349087030352722	2	Kruskal-Wallis rank sum test	0.0125	5e-4	0	0.49320100904302977
Alistipes (OTU 18)	4.23529411764706	0.1203143884008992	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 21)	3.3906336088154325	0.18354107319520702	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.49320100904302977
Lactobacillus (OTU 23)	5.025547445255474	0.08104313601806425	2	Kruskal-Wallis rank sum test	0.004	0.009	0.0025	0.49320100904302977
Lachnospiraceae (OTU 30)	2.582567049808431	0.2749176928327973	2	Kruskal-Wallis rank sum test	0	0.002	5e-4	0.49320100904302977
Lachnospiraceae (OTU 32)	3.538613505747123	0.1704511126202102	2	Kruskal-Wallis rank sum test	0	0.0015	0.003	0.49320100904302977
Lachnospiraceae (OTU 33)	4.297013274336283	0.11665824083745255	2	Kruskal-Wallis rank sum test	0.005	0.002	0.001	0.49320100904302977
Clostridiales (OTU 35)	4.23529411764706	0.1203143884008992	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 37)	2.3819444444444446	0.3039256371241333	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 41)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteria (OTU 43)	2.244498777506109	0.32554668935115294	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 46)	3.2280058651026398	0.19908907674996154	2	Kruskal-Wallis rank sum test	0	0.001	0	0.49320100904302977
Lachnospiraceae (OTU 47)	2.8140589569161016	0.24486959426268406	2	Kruskal-Wallis rank sum test	0	0.002	0.0035	0.49320100904302977
Ruminococcaceae (OTU 54)	4.23529411764706	0.1203143884008992	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Acetatifactor (OTU 55)	2.156427758816836	0.3402026262221247	2	Kruskal-Wallis rank sum test	0.0015	5e-4	0.0015	0.49320100904302977
Lachnospiraceae (OTU 58)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 65)	2.1319444444444375	0.3443928655545625	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 67)	4.23529411764706	0.1203143884008992	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 68)	2.895640432098768	0.2350821583236543	2	Kruskal-Wallis rank sum test	0.0015	0.001	0	0.49320100904302977
Lachnospiraceae (OTU 70)	3.817223548130471	0.1482860983827465	2	Kruskal-Wallis rank sum test	0	0.001	0.0015	0.49320100904302977
Lachnospiraceae (OTU 76)	3.3360215053763462	0.1886219083118102	2	Kruskal-Wallis rank sum test	0	0	0.0015	0.49320100904302977
Acetatifactor (OTU 79)	5.0531914893617	0.07993066203602404	2	Kruskal-Wallis rank sum test	0.003	5e-4	0	0.49320100904302977
Lachnospiraceae (OTU 81)	2.1768292682926793	0.3367499425993928	2	Kruskal-Wallis rank sum test	5e-4	5e-4	0	0.49320100904302977
Lachnospiraceae (OTU 83)	2.2666666666666626	0.3219582715376766	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 88)	2.0881624566617116	0.35201509234226097	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.49320100904302977
Anaeroplasma (OTU 89)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 95)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 98)	5.03324408746095	0.08073185534564523	2	Kruskal-Wallis rank sum test	0.001	0	0.001	0.49320100904302977
Lachnospiraceae (OTU 103)	5.161678004535144	0.07571045612379075	2	Kruskal-Wallis rank sum test	0	5e-4	0.001	0.49320100904302977
Lachnospiraceae (OTU 104)	2.390625000000001	0.30260937397538784	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 107)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteria (OTU 108)	4.0265203475080025	0.13355255960004592	2	Kruskal-Wallis rank sum test	0.001	0	0	0.49320100904302977
Lachnospiraceae (OTU 112)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Olsenella (OTU 114)	2.092307692307693	0.351286255149297	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.49320100904302977
Lachnospiraceae (OTU 117)	3.649999999999995	0.16121764412977715	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.49320100904302977
Oscillibacter (OTU 119)	4.192307692307697	0.12292832142063176	2	Kruskal-Wallis rank sum test	5e-4	5e-4	0	0.49320100904302977
Lachnospiraceae (OTU 120)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridium (OTU 126)	2.092307692307693	0.351286255149297	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.49320100904302977
Lachnospiraceae (OTU 127)	4.4055555555555586	0.11049579889710676	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.49320100904302977
Firmicutes (OTU 129)	4.4055555555555586	0.11049579889710676	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.49320100904302977
Lachnospiraceae (OTU 131)	2.2666666666666626	0.3219582715376766	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 137)	2.1319444444444375	0.3443928655545625	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 140)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 141)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Erysipelotrichaceae (OTU 142)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 144)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridium (OTU 145)	4.23529411764706	0.1203143884008992	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 147)	2.027777777777785	0.36280532298705	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 149)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 151)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 153)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 157)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 160)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 167)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 169)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridium (OTU 172)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 173)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 175)	2.027777777777785	0.36280532298705	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 180)	2.027777777777785	0.36280532298705	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 185)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Firmicutes (OTU 188)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 190)	3.401879491431735	0.1825119286343045	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.49320100904302977
Prevotella (OTU 191)	2.521597392013044	0.2834275636111122	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Veillonella (OTU 192)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 193)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 194)	2.3819444444444446	0.3039256371241333	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Akkermansia (OTU 200)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridium (OTU 201)	2.3819444444444446	0.3039256371241333	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 203)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 208)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteria (OTU 209)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Dorea (OTU 229)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Fusobacterium (OTU 231)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 244)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 246)	2.2666666666666626	0.3219582715376766	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Acetatifactor (OTU 247)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteria (OTU 248)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Coriobacteriaceae (OTU 252)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 253)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 254)	3.3857142857142892	0.18399307777715823	2	Kruskal-Wallis rank sum test	0	5e-4	0	0.49320100904302977
Lachnospiraceae (OTU 259)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Akkermansia (OTU 264)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 272)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Alistipes (OTU 277)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 278)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 280)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 295)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 297)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 300)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 318)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Roseburia (OTU 319)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 321)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 330)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteroidales (OTU 334)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 340)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 362)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteroides (OTU 367)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 372)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridiales (OTU 399)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 401)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 438)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 470)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Bacteroides (OTU 474)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 508)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 514)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 517)	4.250000000000002	0.11943296826671951	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 537)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 544)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 545)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 554)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 570)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 577)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 589)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 595)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridium (OTU 598)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 599)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 610)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 616)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Phascolarctobacterium (OTU 642)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Clostridia (OTU 681)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 689)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 696)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 716)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 718)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 724)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Alloprevotella (OTU 843)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 903)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 929)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Oscillibacter (OTU 930)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 1005)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1020)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1216)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 1250)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1261)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1264)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1285)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Ruminococcaceae (OTU 1402)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1479)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1488)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1697)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 1955)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Enterorhabdus (OTU 2461)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 4355)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Porphyromonadaceae (OTU 4430)	2.000000000000011	0.3678794411714403	2	Kruskal-Wallis rank sum test	0	0	0	0.49320100904302977
Lachnospiraceae (OTU 20)	1.9415789473684184	0.3787838801248998	2	Kruskal-Wallis rank sum test	0.001	0.0035	0.002	0.5050451734998663
Turicibacter (OTU 5)	1.922303156434267	0.3824522086540292	2	Kruskal-Wallis rank sum test	0.001	0.016	0.026000000000000002	0.5071648853890387
Ruminococcaceae (OTU 106)	1.8639255996084214	0.39378003995459054	2	Kruskal-Wallis rank sum test	0.001	0	0	0.5193639445887572
Lachnospiraceae (OTU 64)	1.7490224828934497	0.41706581435530055	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.5471185951757706
Pseudoflavonifractor (OTU 69)	1.6767009300048918	0.43242323270412963	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.5642313838492388
Oscillibacter (OTU 57)	1.661889011392872	0.43563762972328196	2	Kruskal-Wallis rank sum test	5e-4	0.0035	0.0015	0.5654020300663872
Clostridiales (OTU 97)	1.5646766169154216	0.4573353688858632	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.5904223809955059
Lachnospiraceae (OTU 102)	1.508603736479845	0.4703388586336699	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.6040141131927129
Lachnospiraceae (OTU 16)	1.4363215937388798	0.48764831599856506	2	Kruskal-Wallis rank sum test	0.004	0.0015	0.002	0.6229643408568056
Lachnospiraceae (OTU 113)	1.4166666666666645	0.49246428767541023	2	Kruskal-Wallis rank sum test	0	0	5e-4	0.6258400322541672
Lachnospiraceae (OTU 116)	1.3979441997063136	0.497096006328737	2	Kruskal-Wallis rank sum test	5e-4	0	0	0.6284529820943618
Porphyromonadaceae (OTU 8)	1.3698347107438051	0.5041318916459258	2	Kruskal-Wallis rank sum test	0.255	0.0495	0.044	0.6340627915546695
Lachnospiraceae (OTU 128)	1.2983210483210514	0.5224842055771582	2	Kruskal-Wallis rank sum test	0	0.001	0	0.6537751085170596
Clostridium (OTU 22)	1.0846588900671632	0.5813923522122459	2	Kruskal-Wallis rank sum test	0.001	0.0035	0.0045000000000000005	0.6579825699167527
Lachnospiraceae (OTU 31)	1.0638780804150487	0.5874647468020597	2	Kruskal-Wallis rank sum test	0	0	0	0.6579825699167527
Lachnospiraceae (OTU 49)	1.0686274509803986	0.5860713579984725	2	Kruskal-Wallis rank sum test	0	0	0	0.6579825699167527
Lachnospiraceae (OTU 84)	1.231150793650798	0.5403299017354126	2	Kruskal-Wallis rank sum test	0	5e-4	0	0.6579825699167527
Firmicutes (OTU 96)	1.0686274509803986	0.5860713579984725	2	Kruskal-Wallis rank sum test	0	0	0	0.6579825699167527
Lachnospiraceae (OTU 111)	1.0686274509803986	0.5860713579984725	2	Kruskal-Wallis rank sum test	0	0	0	0.6579825699167527
Lachnospiraceae (OTU 133)	1.0625000000000062	0.5878696731223447	2	Kruskal-Wallis rank sum test	0	0	0	0.6579825699167527
